Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Ideology,Gang_Age_Joined,Gang_Radicalize,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
5952,California,Charmichael,,,4/21/1975,1,14,,2,2,0,0,-88,4,1,10,2,4,4,3,Symbionese Liberation Army (SLA),,,-99,-99,,,-99,-99,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,7,9,,California,-99,,,-99,-99,-99,10,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,26,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,1,-99,5,-99,-88,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,0,1,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
5953,California,Oakland,,,11/6/1973,8,,,-99,-99,-99,1,-88,5,1,10,2,-99,8,3,Symbionese Liberation Army (SLA),,,0,-88,,,0,-99,3,48,1,0,0,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,7,9,,California,-99,,,0,0,3,10,5,0,0,0,,,,-99,2,1,2,-88,3,26,3,0,-88,1,-99,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,5,0,-88,1,0,4,0,0,3,2,-99,0,0,-88,,,0,0,0,-99,-99,-99,-99,-99,-99,-99,2,-99,0,0,0,0,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
5954,California,San Francisco,,,2/4/1974,1,,,2,-99,0,1,-88,5,1,10,2,4,4,3,Symbionese Liberation Army (SLA),,,1,1,,,0,-99,2,19,1,1,0,-88,0,-88,-88,-88,,,-88,,,,,,,0,0,1,0,8,,,California,-99,,,1,0,1,10,1,0,0,0,,,,-99,-99,3,0,-88,3,19,1,0,-88,1,8,0,-88,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,4,1,-99,5,0,-88,0,0,3,3,-99,0,1,1,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,-99,1,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,1,0
5955,California,Oakland,,,11/1/1973,8,,,-99,-99,0,1,-88,5,1,10,-88,-88,8,3,Symbionese Liberation Army (SLA),,,0,-88,,,0,-99,3,12,1,0,0,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,9,,,California,-99,,,1,0,2,10,5,-99,-99,-99,,,,1,1,1,2,-88,3,23,1,0,-88,1,8,0,-88,-99,-99,United States of America,1,United States of America,276,0,-88,-88,-88,4,1,-99,1,-99,2,0,0,2,2,2,0,0,-88,,,0,0,0,0,-99,2,-99,-99,-99,-99,3,-99,3,0,-99,-99,1,5,,0,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
5958,Massachusetts,Boston,,,10/25/1969,14,,,-99,-99,-99,0,-88,5,1,10,2,4,-99,3,Weather Underground,,,-99,-99,,,-99,1,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,9,7,,-99,-99,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,20,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
5959,California,San Francisco,,,6/8/1975,14,,,-99,-99,0,1,-88,5,1,10,2,4,4,2,-88,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,0,1,18,,,California,San Francisco,,,-99,0,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,26,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,3,3,,,2,0,-88,-88,-88,-99,0,-99,-99,-99
5960,California,Oakland,,,1/10/1974,8,,,2,2,0,1,-88,5,1,10,2,4,5,3,Symbionese Liberation Army (SLA),,,1,3,,,-99,-99,2,12,1,1,0,-88,1,-88,-88,-88,,,-88,,,,,,,0,0,1,0,7,9,,California,-99,,,1,0,2,10,5,1,0,2,,,,2,2,1,0,-99,3,24,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,4,-99,-99,-99,-99,-99,0,0,2,-99,2,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,1,-99
5961,California,Sacramento,,,1/1/1976,1,,,1,-99,-99,1,-88,5,1,10,2,4,5,3,Symbionese Liberation Army (SLA),,,-99,-99,,,-99,0,2,12,0,-88,-88,-88,-99,-88,-88,-88,,,-88,,,,,,,0,0,1,0,7,,,California,-99,,,-99,0,-99,10,3,0,0,0,,,,-99,2,1,0,-88,3,27,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,324,0,-88,-88,-88,-99,-99,-99,1,-99,2,0,0,-99,1,-99,0,0,-88,,,0,0,0,-99,2,-99,3,3,0,2,3,3,0,-99,-99,0,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,1,0
5963,California,San Francisco,,,5/16/1974,1,14,,1,2,1,1,-88,5,1,10,2,4,1,3,Symbionese Liberation Army (SLA),,,-99,-99,,,-99,-99,2,36,1,-99,-99,-88,0,-88,-88,-88,,,-88,,,,,,,0,0,1,0,7,9,,California,San Francisco,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,29,2,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,2,-99,4,-99,0,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,3,-99,-99,-99,6,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,1,-99,-99
5966,New York,Galway,,,5/1/2013,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,3,3,Ku Klux Klan,,,0,-88,,,0,0,2,12,0,-88,-88,-99,1,-99,-99,-99,,,-99,,,,,,,0,1,0,0,2,3,,New York,Galway,,,-99,0,1,10,0,1,0,8,,,,2,2,3,0,-99,3,49,2,3,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,1,0,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,3,0,1,-99,-99
5967,Pennsylvania,Philadelphia,,,1/7/2009,-88,,,-88,-88,-88,-88,-88,0,0,2,2,1,3,3,New Black Panther Party,,,-99,-99,,,-99,1,2,84,-99,-99,-99,-99,-99,0,-88,-88,,,-88,,,,,,,0,0,1,0,8,,,Pennsylvania,-99,,,-99,0,3,5,5,-99,0,-99,,,,1,1,1,-99,-99,2,41,1,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,492,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,1,2,2,-99,-99,-99,0,-99,5,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,3,-99
5969,Nevada,Las Vegas,,,8/18/2013,3,,,2,2,0,1,1,3,1,10,2,4,4,2,Sovereign Citizens,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-99,0,-99,-99,-99,,,-99,,,,,,,0,1,0,0,2,4,,Nevada,Las Vegas,,,-99,0,1,10,5,0,0,0,,,,1,1,1,0,1,3,42,-99,-99,-99,2,-99,-99,-99,-99,-99,United States of America,1,United States of America,504,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,,,-99,3,4,,,2,0,-88,-88,-88,-99,0,-99,-99,-99
6000,Georgia,Atlanta,Alabama,Mobile,12/10/2012,3,14,,0,1,1,2,0,1,1,5,2,4,4,2,al-Shabaab,,,0,-88,,,2,-99,2,12,1,0,1,2,0,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Alabama,Mobile,,,0,0,2,6,2,0,0,-99,,,,-99,1,-99,0,-88,3,25,2,2,3,2,-99,1,1/1/1993,-99,-99,United States of America,1,United States of America,300,0,-88,-88,-88,-99,0,-88,3,-88,3,0,0,1,1,-99,0,0,-88,,,0,0,2,0,-99,1,0,0,0,0,3,0,0,0,0,1,6,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,0,0,0
6001,Georgia,Atlanta,Alabama,Mobile,12/11/2012,3,14,,0,1,1,2,0,1,1,7,2,4,4,2,al-Shabaab,,,0,-88,,,2,-99,2,12,1,0,1,2,0,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Alabama,Mobile,,,1,1,2,8,2,-99,-99,-99,,,,-99,-99,-99,-99,-99,4,25,1,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,300,-99,-99,-88,-88,-99,1,-99,4,-88,2,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,1,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,-99,-99,-99
6002,Pennsylvania,Wilkinsburg,,,3/15/2012,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,0,Taliban,,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,1,1,1,4,1,,,1,2,3,,,,,1,0,0,0,11,,,Pennsylvania,Wilkinsburg,,,-99,-99,3,2,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,34,2,1,-99,2,-99,1,1/1/1992,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,4,,,-99,3,9,10,16,2,0,-88,-88,-88,-99,0,1,-99,-99
6004,Michigan,St. Joseph,,,3/9/2011,-88,,,-88,-88,-88,-88,-88,0,1,8,2,4,4,0,al-Shabaab,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,2,0,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Michigan,St. Joseph,,,0,0,2,2,2,0,0,1,,,,1,-99,-99,-99,-99,3,26,2,0,-88,2,-99,1,1/1/2007,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,0,-88,3,-99,1,0,0,-99,1,-99,0,0,-88,,,1,1,1,0,2,-99,-99,-99,0,0,3,0,-99,0,0,1,-99,,,-99,2,16,,,1,0,-88,-88,-88,0,0,0,0,-99
6005,North Carolina,Raleigh,,,3/19/2014,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,2,Islamic State of Iraq and the Levant (ISIL),al-Qaeda in the Arabian Peninsula (AQAP),Jabhat al-Nusra,-99,-99,,,1,-99,2,12,1,-99,1,2,-99,1,3,-99,,,5,6,,,,,,1,0,0,0,11,,,North Carolina,Raleigh,,,-99,-99,-99,-99,-99,-99,-99,0,,,,-99,1,-99,-99,-88,2,21,1,0,-88,2,-99,1,-99,0,-88,United States of America,1,United States of America,252,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,0,0,-99,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
6009,Illinois,Chicago,,,9/19/2010,2,9,14,2,2,1,3,-99,4,1,7,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,0,-88,-88,,,-88,,,,,,,0,0,0,1,18,,,Illinois,Chicago,,,1,-99,2,10,-99,0,0,0,,,,1,1,1,0,-88,4,22,1,0,-88,2,2,0,-88,0,-88,Lebanon,3,Lebanon,24,1,Lebanon,1,2,4,0,-88,4,-88,4,0,-99,2,1,-99,0,0,-88,,,1,1,2,1,2,1,0,0,0,0,-99,0,0,0,0,1,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,2,0,-99,0,0
6010,Alabama,Albertville,,,1/9/2012,1,3,,1,-99,-99,1,-99,5,1,10,2,4,-99,0,-99,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-99,-99,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Alabama,Albersville,,,-99,-99,-99,10,3,-99,-99,-99,,,,-99,-99,-99,-99,-88,1,21,-99,-99,-99,2,-99,1,-99,0,-88,United States of America,1,United States of America,252,-99,-99,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,-99,-99,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,-99,-99,0
6011,Florida,Orlando,,,8/29/2012,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,2,al-Qaeda in the Islamic Maghrib (AQIM),,,1,3,1,,1,0,2,-99,1,1,1,0,0,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,-99,New York,-99,1,0,3,8,2,-99,-99,-99,,,,-99,-99,-99,-99,-88,1,28,1,2,-99,2,-99,1,-99,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,1,0,-88,3,-88,2,0,0,2,2,-99,0,0,-88,,,2,1,2,0,2,-99,0,0,-99,-99,3,0,0,-99,-99,1,4,,,0,1,20,,,2,0,-88,-88,-88,-99,0,0,0,0
6012,North Carolina,Raleigh,,,3/19/2014,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,2,Islamic State of Iraq and the Levant (ISIL),Jabhat al-Nusra,,-99,-99,,,1,0,3,10,1,0,1,2,-99,1,-99,1,,,1,3,,,,,,1,0,0,0,11,,,North Carolina,Raleigh,,,-99,-99,-99,8,3,-99,-99,-99,,,,-99,-99,-99,-99,-88,2,21,1,0,-88,2,-99,1,-99,-99,-99,United States of America,1,United States of America,232,0,-88,-88,-88,3,-99,-99,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,3,0,0,1,1,1,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
6013,New York,Bay Shore,New York,Babylon,6/26/2013,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,2,al-Qaeda in the Arabian Peninsula (AQAP),Ansar al-Sharia,,0,-88,,,1,0,2,-99,0,-88,-88,2,0,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,New York,Babylon,New York,Bay Shore,0,0,2,8,2,-99,-99,-99,,,,-99,1,-99,0,-88,3,18,1,0,-88,2,8,1,1/1/2010,0,-88,United States of America,1,United States of America,216,0,-88,-88,-88,2,1,-99,1,-99,2,0,0,2,2,0,0,0,-88,,,1,0,0,0,2,1,0,0,0,0,3,0,0,1,1,1,1,4,,0,0,-88,-88,-88,-88,0,-88,-88,-88,1,0,0,0,-99
6014,Oregon,Portland,Pakistan,Lahore,2/13/2015,2,14,,2,2,0,3,1,5,1,7,2,4,4,2,al-Qaeda core,,,-99,-99,,,-99,0,2,420,0,-88,-88,2,1,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,California,Anaheim,,,1,0,3,6,3,-99,-99,-99,,,,1,1,1,-99,-88,6,49,2,0,-88,2,5,0,-88,-99,-99,United States of America,2,Pakistan,-99,1,Pakistan,1,-99,9,0,-88,1,-99,4,0,0,-99,2,3,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,0,0,0,0,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,-99,-99,0
6016,California,Oakland,,San Jose,2/8/2013,1,,,2,-99,1,1,-99,4,1,10,2,4,4,0,Taliban,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,1,-99,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Arizona,-99,California,,1,0,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,1,29,1,0,-88,2,-99,1,1/1/2004,0,-88,United States of America,1,United States of America,348,0,-88,-88,-88,3,-99,-99,3,-99,1,1,0,-99,1,1,1,1,2,3,,2,1,0,0,2,-99,0,0,-99,-99,0,0,0,1,1,1,-88,,,-99,2,18,,,3,0,-88,-88,-88,1,0,-99,-99,-99
6017,Kansas,Wichita,,,12/13/2013,6,,,2,2,0,2,1,4,1,7,2,4,4,0,al-Qaeda in the Arabian Peninsula (AQAP),,,0,-88,,,0,-88,-88,-88,0,-88,-88,2,0,2,-99,1,,,1,,,,,,,1,0,0,0,11,,,Kansas,Wichita,,,0,0,1,10,2,-99,0,0,,,,-99,-99,1,0,-88,3,58,2,1,24,2,11,1,-99,0,-88,United States of America,1,United States of America,696,0,-88,-88,-88,-99,0,-88,1,0,4,1,0,-99,2,3,0,0,-88,,,0,0,0,0,2,-99,0,0,0,0,0,0,0,0,0,0,-99,,,0,1,18,,,5,0,-88,-88,-88,0,0,1,0,0
6019,New York,New York,Florida,Oakland Park,11/30/2012,14,,,1,1,1,1,1,3,1,7,2,4,4,2,al-Qaeda in the Arabian Peninsula (AQAP),,,0,-88,,,1,0,2,-99,1,-99,1,2,1,1,5,3,,,1,2,3,,,,,1,0,0,0,11,,,Florida,Oakland Park,,,0,1,2,10,4,0,0,5,,,,2,2,3,0,-88,6,20,1,0,-88,2,1,0,-88,0,-88,United States of America,2,Pakistan,144,1,Pakistan,1,-99,3,0,-88,1,-99,2,0,0,1,1,-99,0,0,-88,,,0,0,3,1,2,1,1,3,0,0,0,3,0,-99,-99,1,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,1,0
6020,New York,New York,Florida,Oakland Park,11/30/2012,14,,,1,1,1,1,0,3,1,5,2,4,3,2,al-Qaeda in the Arabian Peninsula (AQAP),al-Qaeda core,,0,-88,,,0,0,2,-99,1,-99,-99,-99,-99,-99,-99,-99,,,-99,,,,,,,1,0,0,0,11,,,Florida,Oakland Park,,,-99,-99,-99,1,1,-99,-99,-99,,,,-99,-99,-99,-99,-88,6,30,2,1,-99,2,5,-99,-99,-99,-99,United States of America,2,Pakistan,-99,1,Pakistan,-99,-99,-99,-99,-99,1,-99,4,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,0,3,2,0,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
6022,Florida,Orlando,New York,Brooklyn,3/14/2012,-88,,,-88,-88,-88,-88,-88,0,0,4,-88,-88,1,2,al-Qaeda core,,,0,-88,,,0,0,3,-99,1,0,0,1,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,Florida,Orlando,California,Los Angeles,1,1,3,6,5,0,0,0,,,,1,1,1,-99,1,2,43,2,15,-99,2,11,1,1/1/1981,0,-88,United States of America,1,United States of America,516,0,-88,-88,-88,11,0,-88,2,-99,3,3,0,2,2,-99,0,0,-88,,,0,0,0,-88,1,1,0,0,1,2,2,0,0,0,0,0,2,4,,0,3,1,3,4,2,3,1,4,-99,0,0,-99,1,0
6023,North Carolina,Cary,Syria,-99,11/12/2013,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,3,0,Jabhat al-Nusra,,,0,-88,,,2,-88,-88,-88,0,-88,-88,2,0,2,4,1,3,11,1,2,3,,,,,1,0,0,0,11,,,North Carolina,Cary,,,0,-99,2,8,2,0,1,7,,,,-99,1,-99,0,-88,6,29,1,0,-88,2,1,0,-88,-99,-99,Pakistan,3,Pakistan,60,1,Seychelles,1,-99,-99,0,-88,3,-88,4,0,0,2,-99,-99,0,0,-88,,,2,0,0,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,1,0,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,1,2,-99
6024,California,Acampo,California,Lodi,3/17/2014,19,,,-99,-99,1,3,1,4,1,5,2,4,3,0,Al-Qaeda in Iraq,Islamic State of Iraq and the Levant (ISIL),,0,-88,,,1,-88,-88,-88,0,-88,-88,2,-99,2,-99,1,5,7,1,2,3,,,,,1,0,0,0,11,,,California,Lodi,,,1,0,2,8,2,1,1,7,,,,2,1,3,0,-88,3,20,1,0,-88,2,11,1,-99,0,-88,United States of America,1,United States of America,240,0,-88,-88,-88,4,1,2,5,-88,-88,2,0,1,1,2,1,0,2,,,2,0,1,-99,1,1,0,0,1,2,0,0,0,1,0,1,1,,,1,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,0,0,3
6025,New York,Brentwood,,,10/18/2013,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,al-Qaeda in the Arabian Peninsula (AQAP),Ansar al-Sharia,,0,-88,,,1,0,2,-99,0,-88,-88,1,1,0,-88,-88,,,-88,,,,,,,1,0,0,0,11,,,New York,Brentwood,,,0,0,-99,8,2,-99,-99,-99,,,,-99,-99,-99,-99,-88,1,25,1,0,-88,2,8,1,1/1/2009,0,-88,United States of America,1,United States of America,300,2,Colombia; Guatemala,-88,0,5,-99,-99,1,-99,4,0,0,-99,1,2,0,0,-88,,,0,0,0,-99,2,2,0,0,0,0,2,0,0,-99,-99,0,-99,,,0,0,-88,-88,-88,-88,0,-88,-88,-88,0,0,-99,-99,0
6029,Pennsylvania,Pittsburgh,Syria,,7/22/2013,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,-88,9,3,Islamic State of Iraq and the Levant (ISIL),,,-99,-99,,,1,1,2,60,-99,-99,-99,1,-99,1,1,1,3,,1,2,3,,,,,1,0,0,0,11,,,Florida,Miami,Ohio,-99,1,-99,-99,-99,-99,-99,1,-99,,,,-99,-99,-99,-99,-99,4,23,1,0,-88,2,1,0,-88,-99,-99,United States of America; Egypt,1,United States of America,276,2,Egypt,-88,-99,5,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,-99,0,0,-99,-99,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
6030,Michigan,Flint,Syria,Idlib,4/1/2010,-88,,,-88,-88,-88,-88,-88,0,1,10,-88,-88,8,3,al-Qaeda core,Jabhat al-Nusra,Ahrar al-Sham,-99,-99,,,1,1,2,1,0,-88,-88,1,-99,1,3,1,,,1,2,,,,,,1,0,0,0,11,,,Michigan,Flint,,,1,1,2,10,4,0,1,7,,,,2,-99,-99,-99,-88,3,30,3,1,14,1,6,2,1/1/2007,0,-88,United States of America,1,United States of America,324,0,-88,-88,-88,4,0,-88,1,-88,3,0,0,2,1,-99,0,0,-88,,,0,0,0,0,2,1,0,0,0,0,3,0,1,1,0,0,1,2,4,0,0,-88,-88,-88,-88,0,-88,-88,-88,1,0,-99,0,0
6032,Nevada,Las Vegas,,,8/20/2013,3,,,2,2,0,1,1,3,1,7,2,4,4,2,Sovereign Citizens,,,-99,-99,,,0,0,2,-99,1,0,1,1,-99,1,-99,3,,,1,,,,,,,0,1,0,0,4,,,Nevada,Las Vegas,,,0,0,-99,10,5,0,0,0,,,,-99,-99,-99,-99,-88,3,67,-99,-99,-99,1,15,1,-99,-99,-99,United States of America,1,United States of America,804,0,-88,-88,-88,-99,0,-88,1,0,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,1,2,2,-99,2,-99,1,-99,-99,,,-99,0,-88,-88,-88,-88,0,-88,-88,-88,-99,0,1,0,-99
6034,California,Garden Grove,Syria,,10/11/2013,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,4,3,al-Qaeda core,Jabhat al-Nusra,,0,-88,,,1,-99,2,12,-99,-99,-99,1,-99,1,-99,1,,,1,3,6,,,,,1,0,0,0,11,,,California,Garden Grove,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,6,24,1,0,-88,2,8,1,1/1/2012,-99,-99,United States of America,1,United States of America,288,2,Vietnam,-88,1,3,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,2,1,0,0,-99,-99,0,0,0,-99,-99,-99,-99,,,-99,-99,-99,-99,-99,-99,0,-88,-88,-88,-99,0,-99,-99,-99
